code,first_name,second_name,web_name,16-17,17-18,18-19,19-20,20-21,21-22,22-23,23-24,24-25,25-26,fbref,understat,transfermarkt
128295,Christian,Nørgaard,Nørgaard,,,,,,77.0,79.0,110.0,101.0,24.0,df0a4c90,7083.0,148367
128309,Jamal,Lowe,Lowe,,,,,,,61.0,73.0,,,b2856bc0,10865.0,239949
128340,Kieffer,Moore,Moore,,,,,,,62.0,76.0,,,01ce9e70,10743.0,275590
128348,Ibrahim,Amadou,Amadou,,,,507.0,,,,,,,9260926b,3358.0,205503
128389,Aleksandar,Mitrović,Mitrović,,303.0,480.0,,184.0,,210.0,278.0,,,3925dbd6,773.0,51152
130025,Luis,Hernández,Hernández,175.0,,,,,,,,,,02d2c436,1680.0,62945
130036,Ozan,Tufan,Tufan,,,,,,557.0,,,,,17d45fb2,9957.0,236471
130103,Hiram,Boateng,Boateng,543.0,,,,,,,,,,929917ce,1059.0,244125
131304,William,Troost-Ekong,Troost-Ekong,,,,,,387.0,,,,,7ed4921e,6996.0,192875
131403,Rhys,Healey,Healey,,,573.0,,,,,,,,07ace8c3,7340.0,238185
131897,Mathew,Ryan,Ryan,,54.0,47.0,47.0,70.0,65.0,,,,,4535e4bb,2385.0,128969
132015,Pierre-Emile,Højbjerg,Højbjerg,312.0,321.0,340.0,325.0,396.0,365.0,433.0,499.0,490.0,,8b04d6c1,343.0,167799
133085,Lawrence,Vigouroux,Vigouroux,,,,,,,,181.0,,,a949d040,12196.0,243591
133798,Serge,Gnabry,Gnabry,19.0,,,,,,,,,,88e357ef,993.0,159471
133801,Jerome,Sinclair,Sinclair,428.0,499.0,398.0,,,,,,,,1695c659,972.0,236513
133845,Emiliano,Marcondes,Marcondes,,,,,,,63.0,74.0,,,4d960fc3,10745.0,232964
134383,Connor,Randall,Randall,196.0,,,,,,,,,,412e1445,474.0,262545
135363,Andreas,Christensen,Christensen,,470.0,119.0,108.0,116.0,133.0,,,,,1cb49278,200.0,196948
135365,Jeremie,Boga,Boga,,509.0,,,,,,,,,fe012aca,3544.0,216569
135720,Kevin,Danso,Danso,,,,532.0,,,,,767.0,570.0,6e33125f,5261.0,263236
138001,Tom,King,King,,,,,,,,564.0,556.0,630.0,5791b997,12245.0,215810
138009,Sullay,Kaikai,Kaikai,494.0,515.0,477.0,,,,,,,,fc166e49,1070.0,244130
139110,Ondrej,Duda,Duda,,,,601.0,,,,,,,79ca3e23,5240.0,232418
140200,Thomas,Strakosha,Strakosha,,,,,,,517.0,116.0,,,339fe0e8,1214.0,222209
140941,Stipe,Perica,Perica,,,,,,388.0,,,,,269b4638,1154.0,245072
141020,Max,Meyer,Meyer,,,486.0,136.0,143.0,,,,,,eba42d2b,338.0,146164
141569,Léo,Bonatini,Bonatini,,,438.0,,463.0,,,,,,da23d58d,6855.0,181781
141746,Bruno,Borges Fernandes,B.Fernandes,,,,618.0,302.0,277.0,333.0,373.0,366.0,449.0,507c7bdf,1228.0,240306
141921,Oluwaseyi,Ojo,Sheyi Ojo,207.0,229.0,,,,,,,,,7b9a86e6,478.0,236510
143877,Alexander,Sørloth,Sørloth,,620.0,153.0,,,,,,,,e92cd3f7,6531.0,238407
144485,Ivan,Toney,Toney,,,,,,78.0,80.0,117.0,108.0,,e09f279b,998.0,251664
144660,Didier,Ndong,Ndong,559.0,618.0,,,,,,,,,885b7aa7,1720.0,210081
145212,Clinton,N'Jie,N'Jie,404.0,,,,,,,,,,77f278a0,960.0,241119
145235,José Ángel,Esmorís Tasende,Angeliño,498.0,,,440.0,,,,,,,30941e96,1040.0,277179
146426,Oluwasemilogo Adesewo Ibidapo,Ajayi,Ajayi,,,,,419.0,,,,,,d6192210,4490.0,251912
146610,Jack,O'Connell,O'Connell,,,,293.0,354.0,,,,,,312626c1,7705.0,212829
146941,Aymeric,Laporte,Laporte,,612.0,268.0,202.0,280.0,259.0,309.0,357.0,,,119b9a8e,2498.0,176553
147303,Laurent,Depoitre,Depoitre,,187.0,210.0,,,,,,,,aa5859cb,6038.0,90583
147611,Paul,Onuachu,Onuachu,,,,,,,732.0,,470.0,,c06d1086,11360.0,272855
147612,Richairo,Zivkovic,Zivkovic,,,,622.0,,,,,,,d2d74d9c,8472.0,252755
147668,Cameron,Brannagan,Brannagan,210.0,,,,,,,,,,9220e731,1023.0,261357
147675,Chuba,Akpom,Akpom,493.0,,,,,,,,,,e2b384d2,1790.0,197642
148179,Enner,Valencia,Valencia,469.0,460.0,,,,,,,,,fb485406,539.0,139503
148225,Anthony,Martial,Martial,267.0,280.0,301.0,239.0,303.0,278.0,345.0,390.0,,,8b788c01,553.0,182877
148508,Mahmoud Ahmed,Ibrahim Hassan,Trézéguet,,,,465.0,40.0,37.0,,,,,3ae14ed1,7722.0,234189
149016,Lynden,Gooch,Gooch,520.0,,,,,,,,,,1ea00b03,1027.0,307781
149051,Ethan,Robson,Ethan Robson,615.0,,,,,,,,,,961a5164,5581.0,258199
149065,José,Malheiro de Sá,José Sá,,,,,,475.0,478.0,569.0,554.0,628.0,903b6e8b,9740.0,249994
149266,Alfie,Mawson,Mawson,558.0,357.0,487.0,,185.0,,,,,,d368feb8,1727.0,287431
149468,Tyias,Browning,Browning,130.0,,532.0,,,,,,,,c4e180f0,977.0,156934
149484,Tyrone,Mings,Mings,35.0,36.0,30.0,445.0,41.0,38.0,39.0,51.0,49.0,40.0,8397a50c,1024.0,253677
149519,Maxwel,Cornet,Cornet,,,,,,578.0,575.0,527.0,515.0,617.0,beb391dd,3278.0,234781
149736,Chancel,Mbemba,Mbemba,,494.0,316.0,,,,,,,,e76cb9cc,849.0,203348
149828,Islam,Slimani,Slimani,567.0,212.0,,,579.0,,,,,,ffec9769,1682.0,174915
149915,Diego,Llorente,Llorente,,,,,549.0,190.0,228.0,,,,bba30585,2163.0,246291
149929,Wes,Burns,Burns,,,,,,,,,264.0,,b3fe23c6,12749.0,255731
151086,Mario,Lemina,Mario Jr.,,500.0,344.0,324.0,493.0,,698.0,565.0,557.0,,2b471f99,1299.0,170934
151119,DeAndre,Yedlin,Yedlin,389.0,288.0,310.0,253.0,335.0,,,,,,ae0a7ddf,727.0,255916
151589,Leander,Dendoncker,Dendoncker,,,519.0,420.0,464.0,434.0,479.0,40.0,33.0,61.0,5a7301ae,7236.0,168157
152015,Guillermo,Varela,Varela,246.0,,,,,,,,,,5c961282,547.0,188862
152551,Jefferson,Lerma Solís,Lerma,,,494.0,82.0,,,64.0,231.0,206.0,272.0,9b5ce51a,2182.0,262980
152590,Alex,Telles,Alex Telles,,,,,568.0,279.0,334.0,370.0,,,e73c9bb2,1828.0,255755
152760,Divock,Origi,Origi,217.0,238.0,543.0,188.0,256.0,235.0,,714.0,,,43a166b4,484.0,148368
152898,Ben,Davies,Davies,,,,,653.0,248.0,499.0,,,,c9009a1f,9318.0,257097
153127,Isaac,Hayden,Hayden,,496.0,323.0,271.0,336.0,306.0,,413.0,400.0,495.0,c951a6df,6062.0,206225
153133,Alex,Iwobi,Iwobi,21.0,21.0,15.0,17.0,159.0,174.0,186.0,256.0,247.0,324.0,6ca5ec4b,500.0,242631
153256,Mohamed,Elneny,M.Elneny,22.0,22.0,16.0,20.0,526.0,12.0,4.0,3.0,,,47a34c4f,496.0,160438
153366,Harrison,Reed,Reed,307.0,,,,373.0,,211.0,282.0,254.0,336.0,803ae100,910.0,226973
153371,Sam,Gallagher,Gallagher,,,574.0,316.0,,,,,,,44361ade,4483.0,227183
153373,Sam,McQueen,McQueen,592.0,314.0,334.0,,,,,,,,b27b49b4,1733.0,226968
153379,Josh,Sims,Sims,604.0,323.0,342.0,,374.0,,,,,,6d6f09dc,5565.0,286919
153477,Conor,Masterson,Masterson,,639.0,,,,,,,,,db975607,6664.0,293784
153601,Carlos,De Pena,De Pena,287.0,,,,,,,,,,6b915aa1,,257740
153673,Jonjoe,Kenny,Kenny,616.0,145.0,161.0,,160.0,502.0,,,,,099e666f,1084.0,258883
153678,Chris,Long,Long,72.0,,,,,,,,,,52c8b203,,183298
153682,Harry,Wilson,Wilson,653.0,,,505.0,257.0,,212.0,288.0,259.0,329.0,c6dc9ecd,5596.0,279455
153723,John,Lundstram,Lundstram,,,,297.0,355.0,,,,,,0df2b165,7708.0,156941
153772,Luke,McGee,McGee,529.0,,,,,,,,,,bfa6049d,1769.0,183301
154043,Ainsley,Maitland-Niles,Maitland-Niles,593.0,546.0,20.0,4.0,15.0,13.0,21.0,,,,e3a5814e,1750.0,285845
154048,Stephy,Mavididi,Mavididi,,,,,,,,,298.0,,30144daa,7484.0,340328
154050,Olufela,Olomola,Olomola,589.0,,,,,,,,,,313ba4ae,911.0,356569
154051,Oviemuno,Ejaria,Ejaria,582.0,,,,,,,,,,a801669e,1762.0,337284
154131,Jack,Stacey,Stacey,,,,446.0,,,65.0,,,,558807c0,7823.0,249356
154138,Tariqe,Fosu-Henry,Fosu,,,,,,79.0,,,,,3dcef539,10092.0,249873
154296,João Maria,Lobo Alves Palhares Costa Palhinha Gonçalves,J.Palhinha,,,,,,,220.0,280.0,,673.0,a78ff07f,10715.0,257455
154506,Daniel,Bachmann,Bachmann,,582.0,,,,389.0,,,,,1c0eea98,1025.0,120186
154558,Thomas,Robson,Thomas Robson,537.0,,,,,,,,,,a18298ff,1079.0,257968
154559,Michael,Ledger,Ledger,624.0,,,,,,,,,,a3354171,5591.0,320228
154561,David,Raya Martín,Raya,,,,,,80.0,81.0,113.0,15.0,1.0,98ea5115,9676.0,262749
154566,Dominic,Solanke-Mitchell,Solanke,590.0,239.0,259.0,69.0,,,66.0,85.0,82.0,596.0,e77dc3b2,1679.0,258889
154976,Adnan,Januzaj,Januzaj,261.0,,,,,,,,,,4737cebe,323.0,177847
154998,Takuma,Asano,Asano,28.0,,,,,,,,,,13ddc856,6087.0,245744
155197,Max,Lowe,Lowe,,,,,511.0,,,484.0,,,7af88b33,8918.0,258885
155405,Kalvin,Phillips,Phillips,,,,,204.0,191.0,325.0,364.0,359.0,429.0,4f565d77,8719.0,351749
155408,Lewis,Cook,Cook,47.0,46.0,39.0,79.0,,,67.0,66.0,64.0,88.0,2afc7272,1789.0,249089
155503,Freddie,Woodman,Woodman,,529.0,553.0,264.0,,513.0,,,,369.0,19e50035,852.0,226049
155509,Greg,Olley,Olley,514.0,,,,,,,,,,784b9507,1773.0,257533
155511,Adam,Armstrong,Armstrong,,,,,,525.0,408.0,,453.0,,68c720b5,4419.0,250426
155513,Rolando,Aarons,Aarons,,467.0,,499.0,337.0,,,,,,c5942695,915.0,258188
155529,Marek,Rodák,Rodák,,,,,186.0,,213.0,284.0,,,17acc2ed,8704.0,186901
155561,Ludwig,Augustinsson,Augustinsson,,,,,,,525.0,,,,9fec8860,6083.0,170646
155569,Daniel,Amartey,Amartey,182.0,204.0,226.0,178.0,227.0,208.0,257.0,,,,1a4ef233,759.0,214056
155651,Adam,Masina,Masina,,,386.0,355.0,,390.0,,,,,de0f152c,1441.0,286949
155706,Dionatan do Nascimento,Teixeira,Teixeira,326.0,,,,,,,,,,f7f09bee,869.0,107617
155851,Lucas,Pérez,Lucas,549.0,27.0,502.0,,,,,,,,a300ac7e,1700.0,73185
156069,Liam,Gibson,Gibson,,,,610.0,,,,,,,b51f8aee,1076.0,312553
156074,Rob,Holding,Holding,484.0,11.0,6.0,10.0,16.0,14.0,5.0,7.0,202.0,264.0,d79a8c87,1749.0,253341
156658,Reece,Burke,Burke,534.0,596.0,,,,,,318.0,,,a681b7b7,1771.0,264220
156660,Moses,Makasi,Makasi,664.0,580.0,,,,,,,,,4ae7add0,5566.0,242644
156683,Pierluigi,Gollini,Gollini,,,,,,486.0,,,,,f0f7f62f,1841.0,244192
156685,Joe,Rothwell,Rothwell,,,,,,,505.0,81.0,,,10a10454,561.0,183293
156686,James,Weir,Weir,566.0,,,,,,,,,,c8d651c1,562.0,251058
156687,Ben,Pearson,Pearson,,,,,,,68.0,79.0,,,a6b461e7,10742.0,183302
156689,Andreas,Hoelgebaum Pereira,Andreas,263.0,476.0,481.0,246.0,304.0,511.0,346.0,267.0,240.0,327.0,6639e500,922.0,203394
156690,Joshua,Harrop,Harrop,674.0,,,,,,,,,,00e1cf8f,5597.0,289844
156700,Carlton,Morris,Morris,,,,,,,,326.0,,,2da834f1,11717.0,246963
157665,Filip,Lesniak,Lesniak,671.0,,,,,,,,,,5348fe7c,5571.0,186383
157668,Harry,Winks,Winks,513.0,391.0,368.0,347.0,397.0,366.0,434.0,,309.0,,2f7acede,971.0,249126
157775,Ken,Sema,Sema,,,446.0,372.0,,391.0,,,,,1770bd68,6841.0,252345
157882,Takumi,Minamino,Minamino,,,,590.0,258.0,236.0,,,,,f833a830,8239.0,165793
158074,Gabriel Armando,de Abreu,Gabriel,5.0,6.0,,,,,,,,,b7ca5c51,493.0,149498
158499,Ryan,Christie,Christie,,,,,,,69.0,65.0,63.0,87.0,26ce2263,10744.0,188077
158534,Kyle,Walker-Peters,Walker-Peters,,498.0,358.0,337.0,375.0,342.0,409.0,,476.0,659.0,984a5a64,885.0,341051
158544,Jake,Hesketh,Hesketh,586.0,,,,,,,,,,4c83c9f8,1755.0,315185
158983,Endo,Wataru,Endo,,,,,,,,668.0,320.0,392.0,c149016b,8808.0,146310
159039,Antonio,Barreca,Barreca,,,588.0,,,,,,,,6a189491,1181.0,241889
159506,Ola,Aina,Aina,487.0,,,,562.0,,,604.0,422.0,507.0,246d153b,725.0,236490
159533,Adama,Traoré Diarra,Adama,563.0,,500.0,417.0,465.0,435.0,491.0,662.0,239.0,326.0,9a28eba4,900.0,204103
160190,Kasey,Palmer,Palmer,,183.0,,,,,,,,,453f566a,705.0,258216
160729,Jason,Denayer,Denayer,476.0,,,,,,,,,,47af88b8,1039.0,277114
160816,Donald,Love,Love,506.0,,,,,,,,,,160599ed,1048.0,179451
160817,Patrick,McNair,McNair,249.0,,,,,,,,,,8ac454b5,559.0,167268
160987,Jean-Philippe,Gbamin,Gbamin,,,,497.0,161.0,504.0,187.0,251.0,,,6bd603db,4764.0,182894
162344,Philip,Zinckernagel,Zinckernagel,,,,,,392.0,,,,,a5ea254c,,271098
162651,Samir,Caetano de Souza Santos,Samir,,,,,,677.0,,,,,92b4758e,1142.0,255744
163463,Papa Alioune,Ndiaye,Badou Ndiaye,,619.0,,,,,,,,,960acc0a,6525.0,211325
163526,Edimilson,Fernandes,Fernandes,542.0,456.0,416.0,,,,,,,,3bb625ac,1673.0,247555
163776,Erdal,Rakip,Rakip,,606.0,,,,,,,,,e150254d,6541.0,230746
163793,Matt,Miazga,Miazga,81.0,,,,,,,,,,9fc0f253,683.0,245893
164011,Mbaye,Diagne,Diagne,,,,,648.0,,,,,,dda3969e,9290.0,271966
164484,Zack,Steffen,Steffen,,,,,538.0,260.0,310.0,367.0,,,42130443,7817.0,221624
164511,Yerry,Mina,Mina,,,506.0,142.0,162.0,175.0,188.0,,,,6d5701f2,6521.0,289446
164555,Vladimír,Coufal,Coufal,,,,,558.0,418.0,463.0,528.0,516.0,,fdf3cb77,8965.0,157672
165152,Glen,Rea,Rea,,,,,,,,334.0,,,5c3f2f39,,337640
165153,Timo,Werner,Werner,,,,,117.0,134.0,137.0,776.0,509.0,,49fe9070,65.0,170527
165183,Amari'i,Bell,Bell,,,,,,,,316.0,,,399e9474,11713.0,278166
165210,Alireza,Jahanbakhsh,Jahanbakhsh,,,476.0,50.0,71.0,66.0,,,,,08452314,6842.0,213268
165659,Diego Carlos,Santos Silva,Diego Carlos,,,,,,,50.0,41.0,35.0,,b4a014b1,5712.0,329145
165808,Hélder Wander,Sousa de Azevedo e Costa,Costa,,,435.0,418.0,205.0,192.0,,,,,f13d02a6,3428.0,173900
165809,Bernardo,Mota Veiga de Carvalho e Silva,Bernardo,,256.0,276.0,218.0,281.0,261.0,311.0,344.0,342.0,416.0,3eb22ec9,3635.0,241641
165911,Bartosz,Kapustka,Kapustka,497.0,,,,,,,,,,7364c4d1,1786.0,246579
165990,Vincent,Janssen,Janssen,405.0,395.0,614.0,339.0,,,,,,,31dce0c8,1730.0,207015
166324,Ivan,Neves Abreu Cavaleiro,I.Cavaleiro,,,434.0,419.0,187.0,,214.0,269.0,,,979b811d,3683.0,149716
166325,Carlos,Ribeiro Dias,Cafú,,,,,,,383.0,,,,85322440,5646.0,203655
166477,Timothy,Castagne,Castagne,,,,,498.0,209.0,258.0,688.0,244.0,319.0,197640fd,6157.0,262226
166640,Fabián,Balbuena,Balbuena,,,464.0,382.0,443.0,,,,,,3626f7d9,6892.0,285548
166989,Youri,Tielemans,Tielemans,,,591.0,448.0,228.0,210.0,259.0,58.0,57.0,48.0,56f7a928,5956.0,249565
167074,Kenny,Tete,Tete,,,,,517.0,,215.0,285.0,257.0,322.0,77d7c96f,5973.0,206746
167075,Wesley,Hoedt,Hoedt,,525.0,336.0,485.0,,,,,,,875898c7,1203.0,253765
167191,Marcus,Myers-Harness,Harness,,,,,,,,,271.0,,90e9ca3d,12753.0,288323
167199,Thomas,Partey,Thomas,,,,,567.0,15.0,6.0,15.0,20.0,,529f49ab,2328.0,230784
167473,José,Izquierdo,Izquierdo,,517.0,61.0,51.0,72.0,,,,,,ca2bc3df,6231.0,147094
167512,Luke,O'Nien,O'Nien,,,,,,,,,,539.0,8092d497,14099.0,282939
167522,Jordan,Hugill,Hugill,,622.0,420.0,,444.0,322.0,,,,,a36d4785,6526.0,291544
167541,Jack,Payne,Payne,,177.0,,,,,,,,,edfbda18,,278092
167767,Robert Kenedy,Nunes do Nascimento,Kenedy,94.0,110.0,458.0,462.0,,690.0,138.0,,,,5eebbfdf,689.0,281404
167789,Baily,Cargill,Cargill,649.0,,,,,,,,,,6dbe8f69,976.0,293450
167878,Ben,Osborn,Osborn,,,,472.0,356.0,,,489.0,,,79bc4c45,7714.0,218087
167887,Josh,Laurent,Laurent,,,,,,,,,,209.0,f0068e0f,13728.0,314241
167888,Joe,Lumley,Lumley,,,,,,,,,466.0,,bdf3a08e,12762.0,336367
168035,Fred,Onyedinma,Onyedinma,,,,,,,,329.0,,,387d06b2,12549.0,305274
168090,Mahmoud,Dahoud,Dahoud,,,,,,,,128.0,119.0,,db4ed67b,205.0,191422
168172,Joe,Lolley,Lolley,,176.0,,,,,384.0,,,,c5f13182,6139.0,287167
168196,Joel Dinis,Castro Pereira,Joel Pereira,662.0,262.0,,,,,,,,,881e5db7,5575.0,192611
168281,Scott,McKenna,McKenna,,,,,,,385.0,455.0,,,4e5a4cbc,10757.0,255906
168287,Jonathan,Calleri,Calleri,526.0,,,,,,,,,,6922f806,1672.0,284727
168290,Ignacio,Pussetto,Pussetto,,,,604.0,,,,,,,62437b4f,6997.0,283528
168399,Will,Norris,Norris,,,422.0,413.0,583.0,114.0,,,,,c73ada83,7459.0,285033
168547,Ethan,Horvath,Horvath,,,,,,,,449.0,,,3f65d5ce,11708.0,242284
168566,Georges-Kévin,Nkoudou,Nkoudou,565.0,392.0,497.0,527.0,,,,,,,76c131da,1729.0,215679
168580,Ayoze,Pérez,Pérez,,302.0,326.0,265.0,229.0,211.0,260.0,,,,819aa8e7,770.0,246968
168636,Enes,Ünal,Enes Ünal,,,,,,,,804.0,65.0,98.0,f8eca1b6,6219.0,251106
168717,Maksymilian,Stryjek,Stryjek,547.0,,,,,,,,,,bfc2e586,1770.0,240457
168763,Cameron,Carter-Vickers,Carter-Vickers,501.0,511.0,,,521.0,,,,,,88ced02c,1758.0,341049
168764,Luke,Amos,Amos,,,523.0,351.0,,,,,,,77128f7e,6819.0,258912
168765,Josh,Onomah,Onomah,399.0,,,,188.0,,216.0,,,,6612cd8c,661.0,243589
168977,Joel,Coleman,Coleman,,162.0,598.0,,,,,,,,b73e459a,6041.0,285551
168991,Philip,Billing,Philip,,175.0,202.0,476.0,,,70.0,63.0,76.0,89.0,d328a254,6034.0,320411
169061,Dael,Fry,Fry,277.0,,,,,,,,,,43e79bbc,5577.0,314140
169102,Tiemoué,Bakayoko,Bakayoko,,463.0,129.0,,,,,,,,59bf127b,3429.0,182618
169130,Joel,Taylor,Taylor,631.0,,,,,,,,,,3a6e34b9,5588.0,258310
169141,Steve,Mounie,Mounie,,188.0,211.0,,,,,,,,19ba6c6d,3800.0,238639
169187,Trent,Alexander-Arnold,Alexander-Arnold,523.0,223.0,245.0,182.0,259.0,237.0,285.0,290.0,311.0,,cd1acf9d,1791.0,314353
169359,Matt,Targett,Targett,299.0,309.0,479.0,309.0,42.0,39.0,367.0,428.0,416.0,484.0,e514ab62,884.0,250478
169432,Oliver,McBurnie,McBurnie,546.0,372.0,,501.0,357.0,,,485.0,,,78b8ac63,1736.0,298477
169527,Joe,Williams,Joe Williams,658.0,,,,,,,,,,44c38f2e,5547.0,268185
169528,Antonee,Robinson,Robinson,,,,,484.0,,217.0,283.0,255.0,316.0,289601e6,8940.0,349701
169535,Julien,de Sart,de Sart,288.0,,,,,,,,,,33332e0b,1751.0,129592
169593,Remi,Matthews,Matthews,,,,,,561.0,495.0,233.0,209.0,255.0,27f4f772,9834.0,196722
169735,Noor,Husin,Husin,611.0,,,,,,,,,,9035308b,5582.0,320220
169743,Connor,Mahoney,Mahoney,,585.0,,,,,,,,,38df681f,6458.0,287528
170137,Allan,Saint-Maximin,Saint-Maximin,,,,500.0,338.0,307.0,368.0,426.0,,,2b16cb1a,101.0,272642
170154,Pablo,Maffeo,Maffeo,528.0,,,,,,,,,,5db04597,1003.0,251876
170271,Jean Michaël,Seri,Seri,,,456.0,,189.0,,,,,,10efd0e1,3312.0,178614
170851,Josh,Robson,Josh Robson,532.0,,,,,,,,,,e10308d3,1781.0,357958
171099,Hassane,Kamara,Kamara,,,,,,676.0,,,,,19a12bed,3729.0,290017
171101,Clément,Lenglet,Lenglet,,,,,,,513.0,699.0,,,4f28a6ff,5050.0,182904
171129,Diego,Rico,Rico,,,473.0,65.0,,,,,,,d9ba39fc,5065.0,249513
171162,Charly,Musonda,Musonda,,471.0,,,,,,,,,62a0089e,2147.0,177862
171270,Kieran,Dowell,Dowell,,,528.0,,,323.0,,,,,2f6ec02a,1032.0,258916
171273,Cameron,Borthwick-Jackson,Borthwick-Jackson,252.0,,,,,,,,,,ff61102d,1037.0,258879
171277,Demetri,Mitchell,Mitchell,669.0,,,,,,,,,,c286f3c2,5574.0,258886
171287,Joe,Gomez,Gomez,195.0,218.0,242.0,184.0,260.0,238.0,286.0,298.0,322.0,376.0,7a11550b,987.0,256178
171314,Rúben,dos Santos Gato Alves Dias,Rúben,,,,,556.0,262.0,312.0,350.0,361.0,408.0,31c69ef1,8961.0,258004
171317,Rúben,da Silva Neves,Neves,,,433.0,414.0,466.0,436.0,480.0,,,,44bfb6c5,6853.0,225161
171319,Renato,Sanches,Sanches,,535.0,,,,,,,,,032f894e,5228.0,258027
171422,Alan,Browne,Browne,,,,,,,,,,555.0,25dea15a,,277697
171771,Jan,Bednarek,Bednarek,,315.0,335.0,307.0,376.0,343.0,410.0,,455.0,,4115ce4e,6042.0,243028
171975,Callum,Robinson,Callum Robinson,,,,453.0,358.0,,,,,,e75750a3,4476.0,183299
171982,Brian,Lenihan,Lenihan,148.0,,,,,,,,,,7f1df59b,,241916
172246,Florent,Hadergjonaj,Hadergjonaj,,521.0,197.0,,,,,,,,9aa186b2,5215.0,238809
172453,Sam,Szmodics,Szmodics,,,,,,,,,611.0,,39944392,12752.0,292139
172551,Callum,Roberts,Roberts,,,577.0,,,,,,,,8e9caf48,7347.0,288952
172567,Josh,Cullen,Cullen,463.0,597.0,,,,,,165.0,,205.0,f6d7d690,1018.0,242606
172632,Demarai,Gray,Gray,181.0,203.0,225.0,175.0,230.0,484.0,189.0,253.0,,,4468ec10,762.0,292417
172649,Dean,Henderson,Henderson,,,,471.0,305.0,280.0,398.0,385.0,201.0,253.0,e5a76dfe,7702.0,258919
172780,James,Maddison,Maddison,,,233.0,171.0,231.0,212.0,261.0,504.0,494.0,581.0,ee38d9c5,6818.0,294057
172782,Josh,Brownhill,Brownhill,,,,620.0,98.0,115.0,,161.0,,,47369df8,8323.0,293569
172841,Saïd,Benrahma,Benrahma,,,,,587.0,419.0,464.0,525.0,,,5a04fd92,3585.0,290532
172850,Ben,Chilwell,Chilwell,496.0,196.0,219.0,161.0,232.0,135.0,139.0,195.0,160.0,,d2424d1b,782.0,316125
172912,Sofyan,Amrabat,Amrabat,,,,,,,,709.0,,,5a2cb25d,7927.0,287579
173268,Ivo,Grbic,Grbić,,,,,,,,790.0,,,3f034750,8923.0,226073
173271,Duje,Caleta-Car,Caleta-Car,,,,,,,623.0,,,,94f8d10c,7007.0,238266
173399,Mohamed,Dräger,Dräger,,,,,,,386.0,444.0,,,8954fddc,6476.0,192167
173514,Isaac,Success Ajayi,Success,424.0,413.0,524.0,365.0,,393.0,,,,,f573a8bf,1724.0,295331
173515,Kelechi,Iheanacho,Iheanacho,241.0,258.0,236.0,167.0,233.0,213.0,262.0,,,,c92e1a31,620.0,295330
173792,Reece,Oxford,Oxford,455.0,611.0,407.0,,,,,,,,8b6e0db2,543.0,314295
173804,Layton,Ndukwu,Ndukwu,,647.0,,,,,,,,,2219083d,6755.0,314284
173807,Tom,Davies,T.Davies,512.0,156.0,169.0,154.0,163.0,176.0,190.0,666.0,,,9228b07c,1042.0,314210
173809,Jonathan,Leko,Leko,445.0,431.0,,,420.0,,,,,,76b5cbbd,879.0,314266
173810,Darnell,Johnson,Johnson,,,,662.0,,,,,,,8eaf6aea,8564.0,314372
173818,Nathan,Broadhead,Broadhead,,,,,680.0,545.0,,,262.0,,43309491,9406.0,344009
173821,Tyler,Roberts,Roberts,,,,,206.0,193.0,229.0,,,,6c17e046,1014.0,296986
173879,Tammy,Abraham,Abraham,,374.0,496.0,460.0,118.0,136.0,,,,,f586779e,702.0,331726
173904,Davinson,Sánchez,Sánchez,,520.0,359.0,333.0,398.0,367.0,435.0,512.0,,,da7b447d,6249.0,341429
173954,Jairo,Riedewald,Riedewald,,482.0,144.0,539.0,144.0,157.0,164.0,239.0,,,7a1f2c08,6027.0,241481
174248,George,Thomas,Thomas,,587.0,,,,,,,,,7ef24097,6462.0,298240
174254,Pedro,Chirivella,Chirivella,211.0,,,,,,,,,,68a26d51,1022.0,242273
174292,Marco,Asensio,M.Asensio,,,,,,,,,762.0,,45af8a54,2117.0,296622
174310,Elijah,Adebayo,Adebayo,,,,,,,,314.0,,,0480ebc7,11718.0,319900
174590,Jacob,Maddox,Maddox,,,,663.0,,,,,,,ff97076d,8565.0,314268
174592,Marcus,Edwards,Edwards,,,,,,,,,,206.0,57760e66,13730.0,314367
174593,Kyle,Edwards,Edwards,,,,,421.0,,,,,,1566e437,8758.0,314366
174594,Lukas,Nmecha,Nmecha,,627.0,,,,,,,,365.0,0cc5f4a5,6544.0,314288
174595,Admiral,Muskwe,Muskwe,,,,,,,,327.0,,,ee2b9a18,,314378
174597,Andre,Green,Green,,,,32.0,,,,,,,6e287b7a,874.0,309841
174874,Joachim,Andersen,Andersen,,,,,571.0,488.0,165.0,220.0,191.0,317.0,e34fc66d,6314.0,260827
174932,Sergi,Canós Tenés,Canós,,,,,,81.0,82.0,95.0,,,1137759d,1078.0,251845
175351,Demeaco,Duhaney,Duhaney,,,601.0,,,,,,,,5ef608f7,7437.0,380913
175353,Ayotomiwa,Dele-Bashiru,Dele-Bashiru,,,,563.0,,394.0,,,,,0666f848,8162.0,346472
175592,Naby,Keita,Keita,,,256.0,196.0,261.0,239.0,287.0,,,,f25c8e3a,5247.0,302215
175941,Alfie,Whiteman,Whiteman,,566.0,538.0,543.0,,,,521.0,510.0,,3f2587ee,6397.0,282823
175946,Víctor,Camarasa,Camarasa,,,504.0,510.0,,,,,,,b2d03887,2390.0,263856
176295,Matthew,Willock,Willock,655.0,,,,,,,,,,7e4985b2,5579.0,289845
